# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)  Re_m-2(R=22)  Im_m-2(R=22)  Re_m-1(R=22)  Im_m-1(R=22)  Re_m0(R=22)  Im_m0(R=22)  Re_m1(R=22)  Im_m1(R=22)  Re_m2(R=22)  Im_m2(R=22)
4.9999999999998600e+01  -1.3559121963011357e-11  -7.8367392437878580e-07  -5.9872022725143906e-07  -1.3765762719903739e-06  -9.3333835205765161e-04  -1.4382289375755507e-11  -1.0925299476980591e-06  1.8703791572228645e-06  -2.8966121362862750e-12  7.8367585110166997e-07  9.8966656060848621e-12  -3.4212577439975633e-07  -1.7167965295491693e-07  -4.8105193918726064e-07  -2.0633171567896297e-03  -3.5981583186457423e-12  -1.7172811055753058e-07  4.8104431484720400e-07  1.7576359321350860e-11  3.4208091993794902e-07  -1.5047202458856711e-11  -1.3195677760582028e-06  -2.3470282422097195e-07  -1.4074334751891243e-06  -1.6239773150000854e-04  -3.7076731470071746e-11  -2.3469673237070803e-07  1.4074945706679582e-06  7.5080074331672657e-12  1.3194280324478221e-06  -7.0555225374325606e-12  1.2997582158374333e-06  2.0058309714705016e-07  1.0059553627641824e-06  2.6061189052388255e-03  -4.3755723977537496e-11  2.0035314483745961e-07  -1.0060546663547737e-06  5.2600892611476927e-11  -1.2997217774407307e-06
5.0999999999998401e+01  1.3293463126263830e-11  -3.0070656574457068e-07  2.8425221153900207e-06  2.5439698856786280e-06  -4.6678309305638613e-04  -7.4840706250149761e-12  1.4396964357120746e-06  -1.1411216255934427e-06  -4.3418619737506335e-12  3.0070393897995399e-07  -2.3536345893716307e-11  1.5527422130294837e-07  1.4782515384598550e-07  2.5295060291426758e-07  -2.0717351592408860e-03  3.5956145331726350e-11  1.4778491600565591e-07  -2.5289793573274403e-07  -1.0450571055207981e-10  -1.5526154638867920e-07  -3.0490958282078114e-11  1.6936646915679118e-06  1.7609215033638572e-07  1.5601358114840585e-06  -8.4031886422044179e-04  3.6017810256732058e-11  1.7608061823718068e-07  -1.5602350637662126e-06  -3.1872453354035031e-11  -1.6935789848739660e-06  -1.2818090306999299e-11  1.1580621362458086e-06  -2.8545477715662662e-08  8.4046555355252396e-07  2.0950106065091758e-03  5.2112135990810831e-11  -2.8344295880879266e-08  -8.4036837131789302e-07  3.9696412884130168e-11  -1.1580676885831399e-06
5.1999999999998202e+01  1.1432548857821612e-11  -3.7647519105669617e-07  1.4312966523858706e-06  1.0593906806135416e-06  3.7028671594773397e-05  3.3731248692330055e-12  2.6937527666170649e-07  1.0251098620600171e-07  -1.2307845500965689e-11  3.7645986552742424e-07  1.7958042633472748e-11  3.8274540660409534e-07  4.3893331869987086e-07  6.8973589046757458e-07  -2.0867966152335218e-03  7.2826685303871895e-12  4.3896671345562326e-07  -6.8971379076541919e-07  6.5020905502485388e-11  -3.8271457493629792e-07  -6.0631045720576500e-11  -2.7309749697251490e-07  4.2210141183237804e-07  3.6725939544245337e-07  -1.8943240018505121e-03  -8.2228907971217475e-12  4.2205248914047335e-07  -3.6709303590134770e-07  -1.6198455938250536e-12  2.7315213652105216e-07  -6.9130901528678899e-11  -7.2893123719272982e-08  -1.9478874424283331e-08  3.1189713755557227e-07  1.3974768268227920e-03  -7.0192021800770172e-11  -1.9556026842475650e-08  -3.1204889287215536e-07  2.2790704913305943e-11  7.2990053824650923e-08
5.2999999999998003e+01  5.7520155342423764e-14  4.8685716300216087e-07  -2.7220598158307292e-07  2.0987858211381218e-07  5.0586326701048323e-04  -5.9141903167219610e-13  -1.9741941602781238e-06  1.4921374192852987e-06  -9.1576420720388313e-12  -4.8684902090564031e-07  -1.8926792425619188e-11  -2.9422584507688097e-07  -6.4441417253074902e-07  -9.5074436017155619e-07  -1.3022371877687961e-03  8.9976315849018964e-12  -6.4439794414405138e-07  9.5073187450001367e-07  -5.7258391703120058e-11  2.9421289423615750e-07  3.1605240490568277e-10  1.5088724429404415e-06  2.7911601995169600e-08  1.0595095170337052e-06  -2.1402358380599269e-03  -8.0173324306155079e-11  2.7957774391961044e-08  -1.0597086691066541e-06  1.3926295565485312e-10  -1.5088277248455471e-06  2.0836476031501772e-11  -2.7089279645903647e-07  5.5854581362393751e-08  -5.8967852937396069e-07  8.3923486371897764e-04  1.0255196537522586e-10  5.6183515764578614e-08  5.8957024316196518e-07  -1.9151102301137344e-10  2.7097096764742573e-07
5.3999999999997797e+01  -2.8899120869785205e-12  -2.0655047634358413e-07  -8.3797419549615596e-07  -1.0406561359485287e-06  9.5004916171812968e-04  -8.9393387193971590e-12  -1.4005534681649492e-06  1.6032408902923526e-06  -1.4808754902887956e-11  2.0651216283608793e-07  -1.9073097953765115e-11  1.0777160027232845e-06  -4.1924136891354385e-07  3.6592659972822693e-07  -7.5785655514630089e-04  1.5060934890046475e-11  -4.1920034368799623e-07  -3.6601829739747509e-07  7.4115723205269539e-11  -1.0776848497326457e-06  -2.9364052316452633e-10  3.4375870096243303e-06  -4.7590888731514540e-07  1.8359940128396982e-06  -1.7332358436340984e-03  -2.0350862439915981e-11  -4.7588932537038982e-07  -1.8359719978774777e-06  -1.9787411908078113e-10  -3.4377639612601335e-06  -5.5512646827823836e-11  -5.1293248310573273e-06  -5.6473802449079461e-08  -3.9520870026807755e-06  2.2193587675111890e-04  4.4020459912331264e-11  -5.6516715900094189e-08  3.9520557348409296e-06  -3.5090151070440053e-11  5.1292613486608129e-06
5.4999999999997598e+01  5.3724446341341357e-11  -1.3052918264016409e-07  -1.3385380193750106e-06  -1.4704776844821842e-06  1.3757860916699437e-03  -1.1254630874752271e-11  -1.1923874025751380e-06  1.3243157250062271e-06  2.5396339475869323e-11  1.3054965584431821e-07  1.4269806282430400e-10  -1.2935734814364244e-06  1.1303802072963462e-06  1.8484145546476083e-07  -1.1208389476788088e-03  1.1851877726247395e-11  1.1302742282777365e-06  -1.8487507391697780e-07  -1.6837805835197010e-11  1.2935699259180457e-06  1.8198172739028495e-10  -5.5100565952009378e-07  2.6242834526042857e-07  -3.2096536539461297e-07  -2.2050738653642188e-03  2.2491478539710865e-10  2.6232924912029469e-07  3.2089325202422779e-07  2.8366927509220581e-10  5.5106752989315490e-07  -4.7564549907940081e-13  3.9341379310937198e-06  6.6658815758962961e-07  3.6537285745211116e-06  -7.5284329044518570e-04  2.1904873896909158e-11  6.6653878922167285e-07  -3.6540384752640193e-06  3.5740879652526079e-10  -3.9341154614127763e-06
5.5999999999997399e+01  -4.6432724048408855e-11  1.0081269346704819e-06  2.3221153976671978e-07  1.2273898526989061e-06  1.1609475742403136e-03  -1.5838306978358376e-11  2.0760942568674331e-06  -3.0713472026282097e-06  -1.1634619184970232e-11  -1.0081253986199567e-06  -1.6575313342750340e-10  -1.0790654994962788e-06  1.0418068851078510e-06  1.2348859230996258e-07  7.3926696839855767e-05  9.6183670883954138e-11  1.0418439038065986e-06  -1.2331851712112255e-07  4.1766437671060805e-11  1.0791657921745186e-06  -1.9943369887613691e-10  -1.1701699727242258e-06  3.3679094900257984e-07  -2.4993306244870999e-07  -2.0830249358720875e-03  -1.3114235548421857e-10  3.3692643015908899e-07  2.4988529792957309e-07  2.2671560572160494e-11  1.1704277457554384e-06  1.6151432618137328e-10  4.0036481118275222e-06  -1.3185962070868808e-07  3.3187371057729522e-06  -1.5349487207061453e-03  -1.0006115118549842e-10  -1.3208395668343817e-07  -3.3184099532268412e-06  2.9790253398453870e-10  -4.0038908293342438e-06
5.6999999999997200e+01  3.8159894557284559e-11  5.6754036649639261e-07  -1.4699645078330118e-06  -9.1478180696910985e-07  1.3488659667557773e-03  -7.8484697040026585e-11  -2.7197325416153052e-06  2.1645045708194362e-06  3.8192011683878632e-11  -5.6749881908873456e-07  2.6828481194204710e-10  2.0621561644476610e-07  -6.8875246127704108e-07  -6.4777850025148726e-07  3.9133995844956222e-04  -1.5527817040809309e-10  -6.8855485785380423e-07  6.4770582147710391e-07  -1.2319957148397949e-10  -2.0625563411822847e-07  7.7179488743518635e-11  -2.6847502406979027e-06  -2.6536898135653506e-08  -1.5664177184276369e-06  -1.5054586294333445e-03  -3.0303910281024722e-11  -2.6671534337598096e-08  1.5669322611005479e-06  -2.8196210346327735e-10  2.6845954308073383e-06  -1.6601973049257569e-11  -3.3984307962256318e-07  -3.2157515506736061e-08  1.7154357831164712e-08  -1.7859675669100812e-03  2.6157163191685167e-10  -3.2165650920300880e-08  -1.6895820245242300e-08  -3.6549201781639238e-10  3.3978955517733866e-07
5.7999999999997002e+01  4.1463655809000761e-11  2.1379769148953942e-07  -5.0791200793153939e-07  -2.9368306070495863e-07  1.0142320994251425e-03  4.0207148785203928e-11  -4.5228672406369562e-07  2.3811786409443644e-07  -8.7043291426542866e-11  -2.1390613159960524e-07  -1.9441489104754716e-10  -3.6325640728104719e-06  5.1186201885417311e-08  -2.6294314077456002e-06  1.6133043602579452e-04  -8.4325622622582943e-12  5.1122883140989812e-08  2.6292411005101584e-06  1.1316825954972213e-10  3.6325559524317759e-06  3.8209120206756052e-10  9.6838148495277916e-07  7.5420797102696670e-07  1.7968621620400590e-06  -6.4499993289240595e-04  2.3244849973565696e-11  7.5390671686254371e-07  -1.7968441264255907e-06  3.0314096509032327e-11  -9.6844431486183690e-07  8.4852427406774129e-10  5.3799020826502482e-06  -1.2088731776203203e-06  2.0297469898564802e-06  -1.4969310372269146e-03  -4.1821892547383046e-10  -1.2089059659882737e-06  -2.0300344288496278e-06  5.4151991302596649e-10  -5.3794706242537169e-06
5.8999999999996803e+01  1.5246461812112398e-10  -1.3280517201222550e-06  -9.8307366869113118e-07  -2.2968308397365916e-06  8.0251335124017641e-04  -9.5926705528522299e-13  6.3878283692334905e-07  6.7490805756149316e-07  2.9564426040864449e-11  1.3280238679349062e-06  -5.5276655164531423e-11  2.4455868311353603e-07  -1.0489070914970805e-06  -1.0822433615297162e-06  7.0125609455669725e-04  1.2829299384499901e-10  -1.0488734087974594e-06  1.0819431191886046e-06  6.3445949826326696e-11  -2.4464643104889242e-07  -2.1632143592528523e-10  -3.2630579649088190e-06  2.4176061520292233e-07  -2.3851957573829857e-06  2.8794969199174810e-04  1.3476316645262303e-10  2.4204911273624515e-07  2.3855013967091562e-06  -9.9013538224392829e-11  3.2629467336411071e-06  -8.9397685461671221e-10  -4.8142618646614569e-06  3.9584088258338357e-07  -2.5538063498803879e-06  -1.4497782738792338e-03  3.6465094503502112e-10  3.9597146544850430e-07  2.5535095456549225e-06  -3.5021859124233272e-10  4.8143119001404857e-06
5.9999999999996597e+01  -3.9239434378390906e-12  2.0149314504980502e-06  -4.0549547313125216e-06  -2.0666145480810522e-06  7.4723597129423055e-04  -9.0472551256838473e-11  -5.0147411396350069e-06  3.0263784674048761e-06  -5.7282419421474309e-11  -2.0148488335510328e-06  1.4182570454883820e-11  -5.6432521494643399e-06  3.4794122177271990e-07  -3.8829033588625068e-06  8.4431139633053907e-04  1.6304632264565687e-10  3.4788518932816861e-07  3.8833269959731286e-06  1.2813790941126297e-10  5.6431772525354075e-06  1.3996413791125032e-10  1.2166516138473229e-07  -3.5569445708125607e-06  -3.1591580155775706e-06  -8.6257039737321073e-04  -1.7144405470793033e-10  -3.5576675744781342e-06  3.1586023803930092e-06  8.4033716582374228e-11  -1.2132612251318328e-07  5.6819941118180920e-10  1.7806572636224275e-05  -1.7783364220980921e-06  1.1151495546028647e-05  -1.3555250406648968e-03  -9.9144252307773278e-10  -1.7780387632290382e-06  -1.1150271903635449e-05  -1.5848016820311818e-10  -1.7807460788829718e-05
6.0999999999996398e+01  -5.3440866724372913e-11  2.7428766726229414e-07  -8.4681442004225793e-06  -8.1978745586012495e-06  9.9198328494076146e-05  6.1893846788789806e-11  -5.7554416696637666e-06  5.4852674858792426e-06  1.9313689891633795e-11  -2.7421182043367441e-07  -2.0875297196844524e-10  -4.2907615240578746e-06  1.2623970947039426e-06  -1.6069351862442474e-06  1.0501689573661542e-03  -2.4389298367703425e-10  1.2623294448091238e-06  1.6061389286958064e-06  -3.4325050770080809e-10  4.2906405893448574e-06  6.0436890954993900e-11  -1.0362888310765217e-05  1.1598649984088847e-07  -7.0688006378048546e-06  8.1427437030883094e-04  2.6295679535917917e-10  1.1624774231905075e-07  7.0688901382229228e-06  1.6942288867091602e-10  1.0362840730764241e-05  -8.3662675083118337e-10  1.0442898889948836e-05  7.6489727090701624e-07  9.7652565804998942e-06  -1.7743642708609713e-03  1.3232826038106743e-09  7.6538506053888736e-07  -9.7666334493928957e-06  -2.8357172326453707e-11  -1.0442177199209468e-05
6.1999999999996199e+01  -1.5284392723092469e-11  -1.0265868883760211e-06  9.0450067089264245e-06  8.0295962409669085e-06  4.3955191549044159e-04  -3.5570930190528976e-11  5.8691750180779722e-06  -4.8539206910623798e-06  -6.8311276581265498e-11  1.0266684192352782e-06  2.4515025233409447e-10  2.6281553209801613e-06  -2.2357640452860796e-06  -2.9058978807396195e-07  9.5695924720070225e-04  -9.4174808257087870e-11  -2.2357567574817652e-06  2.9020187862314692e-07  -6.2008362763110820e-11  -2.6283160656263707e-06  -4.9658315931694451e-10  -6.8203148417390495e-06  1.6322934699453014e-06  -2.9758304640451137e-06  1.0314448486238104e-03  -3.1268607797593081e-10  1.6331390556842544e-06  2.9756383145795084e-06  2.7760857577124185e-12  6.8203789118195580e-06  1.0401713321774101e-09  -1.2312931396724480e-06  -1.3694661925098519e-06  -3.2663732103310999e-06  -2.4008920829293049e-03  -2.7907999745090504e-10  -1.3714654288645571e-06  3.2661574183578219e-06  9.7664326170472959e-11  1.2312387552586153e-06
6.2999999999996000e+01  -4.4121632939794006e-12  3.2498515729670718e-07  -3.8931883103770495e-06  -3.5795472686368901e-06  -4.1449771622575963e-04  -7.8135467432957243e-11  1.1237858925682022e-06  -1.4373787236859419e-06  1.4167467470235276e-10  -3.2510371354718618e-07  -8.9508025797456640e-11  1.3684677051954850e-05  4.6668479354382466e-07  1.0251869965518302e-05  3.5356171375549363e-04  -1.6374521381758777e-11  4.6694030935741670e-07  -1.0250727574533465e-05  4.9210741749299336e-10  -1.3684383249892337e-05  2.6763445004371500e-10  2.1841148737283086e-05  2.6083950934231313e-06  1.8556935009059892e-05  1.1310575281686364e-03  3.0197556657301982e-10  2.6083750613033656e-06  -1.8558114996010745e-05  -7.8050051410980540e-12  -2.1841468453073509e-05  -1.3284596755862602e-09  -8.6511867743159797e-06  -5.8253406394928394e-07  -6.1390148949157460e-06  -2.0809333225061994e-03  -2.6715402663613005e-10  -5.8216043667185135e-07  6.1394626607826279e-06  -1.5853357147353343e-09  8.6510748475112784e-06
6.3999999999995801e+01  -4.2775434332215354e-11  6.7989336314494217e-07  2.4547946069106840e-06  3.1393488243285232e-06  -9.7149245439707554e-04  7.2677332618611557e-11  4.4569156376901272e-06  -5.1415165493302230e-06  6.7386320714717067e-11  -6.7996470455284318e-07  1.2347554855012547e-10  -3.8868387643971909e-05  5.8251904179099141e-07  -2.7405803297664389e-05  1.6581640372718201e-03  1.8879920616373113e-11  5.8212119063082885e-07  2.7405427361980581e-05  2.5937269453334437e-10  3.8868758714338299e-05  -6.8692800721928011e-12  -7.5058407050215535e-06  9.1138548387871509e-07  -5.9388934571404579e-06  3.1294771966023887e-03  4.7226859517386645e-10  9.1117854533819606e-07  5.9398626625146656e-06  4.9849694259531226e-10  7.5063179791607420e-06  3.9355873783870016e-10  3.8370379036880921e-06  -5.1359735979418772e-07  7.0323873787376932e-06  -9.9855355222414110e-04  4.7589151041372804e-10  -5.1269214338278717e-07  -7.0336428548350158e-06  3.2782110666859427e-09  -3.8392864520442899e-06
6.4999999999996305e+01  -1.2596420581804571e-10  -2.5840906404000688e-06  -1.9803216394661786e-05  -2.2348579767774208e-05  1.0029082540068774e-03  -2.9472528327666831e-11  -1.9486839592915336e-05  2.2031814467518636e-05  -7.4443233691266116e-11  2.5840211642906897e-06  -3.5724853059904089e-10  -2.2842462814592249e-05  -2.2808936771670878e-07  -1.6029241066055445e-05  9.2884388406118000e-04  -3.4383514224277552e-11  -2.2823378370090911e-07  1.6028293464498402e-05  -5.2704889933161492e-10  2.2841836736837776e-05  -8.3904002365164115e-11  -3.2273688404879116e-05  -5.2933683861063284e-06  -3.0179656204653641e-05  5.1961755854687715e-03  -1.3824159733394848e-09  -5.2913723926255902e-06  3.0179912876993273e-05  -7.6647949443310040e-10  3.2272721613807735e-05  1.9542996867953441e-09  1.8289140980729123e-05  -3.7927466578978002e-06  4.1561726245652377e-06  -1.4534851188774801e-03  -1.4049849055825908e-09  -3.7928434950167817e-06  -4.1547813307100256e-06  -3.0181132217683636e-09  -1.8288093374223187e-05
6.5999999999996902e+01  2.7172210638389368e-10  -5.1884345441075009e-07  -1.0357095326259492e-05  -1.0840109287620162e-05  6.4669015559121515e-04  -7.2104808790292104e-11  -1.4556118701413769e-05  1.5039678525362161e-05  3.5407145607446426e-11  5.1894399455454161e-07  1.0648423240740521e-09  6.6789584250762823e-06  4.9505878678925633e-07  6.1010320414662241e-06  -6.2857292982326709e-04  -2.4717037892758404e-10  4.9538928127380957e-07  -6.1006177347619373e-06  2.1463983196715592e-10  -6.6781447120531141e-06  1.2622842301387218e-09  -3.2795455239586147e-05  -2.9305439307800213e-06  -2.9612668350603164e-05  3.4407360915443470e-03  1.7077060945908394e-09  -2.9334280453880950e-06  2.9613276257884582e-05  4.3454603949660422e-11  3.2794865658623090e-05  -3.4534815677213566e-09  -4.5381686096094097e-06  -1.6876288420272863e-06  -3.0161766978142287e-06  -7.4974546982846532e-04  1.9730312212189534e-09  -1.6901477839514773e-06  3.0182974265432240e-06  3.7224978108854268e-10  4.5391407484946269e-06
6.6999999999997399e+01  2.4999033674954704e-10  -1.8727251441321262e-06  -8.1638806457586593e-06  -1.0019420628196712e-05  -2.6999375679817426e-04  -6.2648921268753335e-11  -1.6000738863176323e-06  3.4555628379943063e-06  2.4255881805903694e-11  1.8727340203774513e-06  -1.4162473751951680e-09  -1.1710008292328636e-05  -2.1973089572670571e-06  -1.1470004419611782e-05  8.1167767637160934e-04  4.6634232401712350e-10  -2.1973511559188316e-06  1.1470896423426733e-05  -1.0826316589200251e-09  1.1708837721889765e-05  -1.2067733009339491e-10  -8.8909427525655427e-06  -7.4983175833389489e-07  -7.9011079973124422e-06  -3.0130546240029199e-03  -1.9306656768831873e-09  -7.4770999626854492e-07  7.9005433684853081e-06  -6.0105024902155471e-10  8.8922433633155198e-06  2.8773735271019601e-09  4.4530348677455732e-05  -5.7130441414721598e-07  3.1247102307729963e-05  -3.3514737109099145e-03  -1.0069093734852462e-09  -5.7050071853070081e-07  -3.1246876947944971e-05  -3.2770582532183360e-10  -4.4528114746998766e-05
6.7999999999997897e+01  -8.0187935950534309e-11  3.8494663380781217e-06  -1.2878532556252831e-05  -9.1020498531520498e-06  -7.1760845031768549e-04  1.9903094883031014e-10  -5.7370244667421651e-06  1.9606371577807652e-06  9.6710076274103331e-12  -3.8495605971823243e-06  -5.3648200656979941e-10  -6.0120772245634869e-06  -7.8128449228023139e-06  -1.3106230229147576e-05  6.0735726748136073e-04  -3.5912751535336822e-10  -7.8138194315882994e-06  1.3106631577128002e-05  5.1714442465822065e-10  6.0126394605655159e-06  3.4141476773505806e-10  2.5452081082389703e-05  -1.9533085035353676e-06  1.8702090705461515e-05  -1.0129774573822451e-03  8.5576046636521761e-10  -1.9587640231186916e-06  -1.8702193094012315e-05  1.1246575906499110e-12  -2.5452364941202440e-05  -1.3568112846910381e-09  3.9384850139907637e-06  6.6025738888261729e-07  -4.1676612263941639e-08  -6.8618299355415586e-04  -5.4358094271055294e-10  6.6023871406996977e-07  4.2509688313426762e-08  2.0709866589207002e-09  -3.9445399369275766e-06
6.8999999999998394e+01  1.9901373697318658e-10  2.9753511130030696e-06  1.2160697168516155e-05  1.5111366595363513e-05  -8.2811926093704009e-04  -1.4850442896457392e-11  1.1976477185436129e-05  -1.4927644441894064e-05  -8.3959895845268452e-11  -2.9757625074499587e-06  1.1581500546652405e-09  2.4517786212988084e-05  -2.4281462495920591e-06  1.5775784207484405e-05  5.6072227392289212e-04  -5.2483164719946076e-10  -2.4269528325173171e-06  -1.5776547147067670e-05  -3.4570563627104602e-10  -2.4518320438899930e-05  -6.6517692332642784e-10  -2.0804098243981580e-05  7.7957098052303062e-06  -1.0566305294416179e-05  3.4419547871767692e-03  1.1550401423045516e-09  7.8018577619840356e-06  1.0566942807054966e-05  -1.7839837883667019e-09  2.0803624871077642e-05  5.4547344314270627e-10  -6.0665002443992236e-05  1.3574118634095191e-06  -3.2722335301105135e-05  6.8044104100354133e-04  2.4782491907699853e-09  1.3571274498865767e-06  3.2718583493578867e-05  -4.2167287981619031e-09  6.0668914525193783e-05
6.9999999999998906e+01  -7.3441393753407691e-10  2.5909255686072977e-06  3.7130289146581344e-05  3.9654169273292632e-05  -3.8131753240632410e-04  -2.6116057326846048e-11  1.9009388711586668e-05  -2.1532577618136054e-05  1.5979875505970501e-10  -2.5912214592565115e-06  -5.4557293797809356e-10  -4.7206891235557798e-06  7.7379881585784370e-06  3.5504121427629659e-06  2.9751505524373612e-03  6.8480100253461567e-11  7.7363524963412168e-06  -3.5501269682342259e-06  1.0905036458738411e-10  4.7218431432575477e-06  -6.6338309249295771e-10  1.9128328856254339e-05  3.7168088841853340e-06  1.5898169887254606e-05  3.0774544312048868e-03  -2.0088701535311074e-09  3.7149007132551354e-06  -1.5901955665715375e-05  -1.1465866385205112e-09  -1.9127693382784784e-05  1.1535724272761737e-09  -4.4412183365623047e-05  -6.2093616524090149e-06  -2.8092644464298315e-05  4.9958460843146837e-03  -1.6779384014971477e-10  -6.2093745061459343e-06  2.8095936788054014e-05  6.8629305867499746e-09  4.4408650774807123e-05
7.0999999999999403e+01  9.2116529797081758e-10  3.2266002340017592e-06  -2.6725173676080417e-05  -2.3563784174647856e-05  -1.3637247323423306e-03  -1.3928064416133878e-10  2.4585025155556076e-06  -5.6208667592545089e-06  3.3988463638396585e-10  -3.2263779580215875e-06  7.8131988231577250e-10  -2.2811846197625502e-05  -1.2303120887267465e-05  -3.1227082312934298e-05  4.3228691295906898e-03  1.3052832527805636e-09  -1.2300961422194739e-05  3.1225837607162002e-05  -1.5786060169293102e-11  2.2811010027766539e-05  5.1777241460141201e-09  8.9589259144854480e-07  7.6958479760362552e-06  1.3893327464292723e-05  -4.4570716350672372e-05  1.7724229264675314e-10  7.6982706999826084e-06  -1.3882129405626994e-05  7.2697325214795006e-09  -8.9679185584325214e-07  3.2792605008440301e-09  -2.0612038296813497e-05  -9.3668535745924415e-06  -1.7058341633880472e-05  5.0572816015890089e-03  1.5287783349239233e-09  -9.3645993765906034e-06  1.7053461691934000e-05  -8.3574178034197111e-09  2.0616690057230609e-05
7.1999999999999901e+01  -2.5653535137949747e-10  4.0059182059376391e-06  3.4710358823174933e-05  3.8639149264759631e-05  4.8893180061219759e-04  8.6365075724102394e-11  1.6674728705164491e-05  -2.0604053337486047e-05  -3.1924369727295852e-10  -4.0065717710283240e-06  -3.9589509662733978e-10  6.0419021308734168e-06  6.4284844153799398e-08  4.2727859451126725e-06  2.9946429643756380e-03  -2.1581225299591645e-10  6.6613563062040816e-08  -4.2737698013034509e-06  -2.7512703018982246e-10  -6.0390156090448092e-06  -2.6800210540313556e-09  1.9846884408982870e-05  6.4190071487161375e-06  2.2231200416865074e-05  -4.6794578051343410e-04  -2.4258949461962432e-10  6.4113668360189131e-06  -2.2239458265277371e-05  -4.1943697203845028e-09  -1.9841694711909305e-05  -7.0881775692541109e-09  6.2267031738117456e-05  -4.0011089343345773e-06  3.2852337202628887e-05  -1.0346049933606391e-03  -2.9617100641712464e-10  -4.0039708638952562e-06  -3.2853264518712495e-05  5.2584564159169350e-09  -6.2269133734673370e-05
7.3000000000000398e+01  -1.3891631132294774e-10  2.0353273352582455e-06  -2.2501094813392143e-05  -2.0527978290588880e-05  3.6990340609834435e-03  2.6789630567198856e-10  -2.5859824523871601e-05  2.3887135357767750e-05  5.2437218915169790e-10  -2.0346181108375286e-06  1.7430689953911427e-09  -5.4463378393194752e-05  -2.5358010358535542e-06  -4.2074636777629477e-05  5.4433386934766874e-03  9.3480974368542183e-11  -2.5371453834242862e-06  4.2075904437476640e-05  -4.7924248221777996e-11  5.4461019828117032e-05  -4.0800364813597744e-09  2.8630895014507469e-05  -1.3263467949234004e-05  9.4675769445099782e-06  -5.4854257210786642e-03  4.6031154405429991e-11  -1.3263100690289092e-05  -9.4654603213602277e-06  6.8172247895369912e-10  -2.8629381716746309e-05  9.4678500332773430e-09  1.3517855400040765e-04  -1.1406765016249964e-05  8.2559594745211664e-05  -2.4618567189274606e-03  -7.5658212107944611e-10  -1.1406153230496444e-05  -8.2546421123098760e-05  -1.9794783623066122e-09  -1.3518163698679369e-04
7.4000000000000995e+01  4.8430561063975518e-10  -4.6249418790414271e-06  1.8572110516025667e-05  1.4006632512249023e-05  -3.1912712921976162e-03  -8.4521316841303009e-10  1.5851459381500871e-05  -1.1286341148738624e-05  -1.9171309352382518e-10  4.6248942228975813e-06  8.3891142722512411e-10  -2.6819525983389576e-05  -1.4726934486955793e-05  -3.7592006313809544e-05  1.8861553151705353e-03  -1.9307881185331730e-09  -1.4724039405718434e-05  3.7590910104069267e-05  2.1231393573705717e-09  2.6818200971487559e-05  2.8092439833050581e-09  4.1402736958239748e-05  8.7325391353086122e-06  4.9870926183933342e-05  -3.6536159954859188e-03  1.8645889792342612e-09  8.7339585017360359e-06  -4.9871272860581207e-05  -2.1576414052629309e-09  -4.1415954207696198e-05  -8.6748149182526274e-09  1.8606237042137496e-04  1.4036806493290844e-05  1.4151556183646173e-04  -1.4013029188291094e-04  -3.2186336985526933e-09  1.4040129276374979e-05  -1.4152788646272797e-04  2.4569769527382848e-09  -1.8606502602218220e-04
7.5000000000001506e+01  -1.2046147203396592e-09  -5.8411702918348619e-06  7.0078178013111347e-05  6.4391126261892083e-05  2.5936814907241419e-03  4.6486555065192141e-10  7.5546818315306248e-05  -6.9859129631058312e-05  -5.7504502284189618e-10  5.8411225902589819e-06  2.6262908801825660e-09  5.4228571817108837e-05  1.9409471294099121e-05  5.7259477312314302e-05  -1.7163586480522317e-03  1.0612763013745417e-09  1.9410749607514887e-05  -5.7256498644655598e-05  -2.7308084957214086e-09  -5.4228144634366011e-05  -1.3065233849714260e-08  -2.0091561587752350e-05  -1.7185997824821209e-05  -3.4142215733790884e-05  8.2096539928879185e-03  -1.2134893334950819e-09  -1.7177634898328828e-05  3.4135689846465078e-05  -5.6729501607962724e-09  2.0102077697089991e-05  -3.3921528535452442e-10  1.1387334149463113e-04  1.2223558747868160e-05  6.8144520248591010e-05  2.4340939715129396e-03  -2.4274950180609343e-09  1.2220534800353015e-05  -6.8137298133164005e-05  4.0330847250111195e-09  -1.1386293704467517e-04
