4.9999999999999396e+00  -2.3419051520916192e-14  -6.5746955090231856e-10  2.3327243194291846e-09  9.2031053179554890e-09  -1.8737135013233763e-04  -1.1340495612065586e-08  -2.6349297502873022e-09  9.6889941586157715e-09  -2.4956796729129684e-14  -4.0597318753522133e-10  2.7391237326394926e-15  -1.5732204542224168e-07  -6.8941171299525291e-12  -2.9349715816187360e-07  -9.5915908506176253e-06  3.5088444308791058e-07  7.0748150320313190e-12  -2.9267458136404627e-07  2.1544240915866478e-15  -1.5643086530583850e-07
5.4999999999999298e+00  -6.4384453438770064e-14  -2.2384600768695628e-08  2.8821151801700315e-09  -3.3408698711288051e-08  -2.2419366382002781e-04  4.1388735363363025e-08  -3.2104343445017948e-09  -3.2851184591721897e-08  -2.1535669945220750e-14  -2.2073343336762223e-08  1.5564091607349941e-16  -1.5256444399744126e-07  -7.8891423199660031e-12  -2.8331229266801710e-07  -1.0766106238167794e-05  3.3817591939700931e-07  8.0423202520597562e-12  -2.8250787861498392e-07  -2.3102837877421324e-15  -1.5169596443422857e-07
5.9999999999999201e+00  -1.6570635375141379e-14  -1.2497792222420157e-08  2.6047133904037388e-09  -1.4234644791223078e-08  -2.6697882112154420e-04  1.7675585961354703e-08  -3.0325164628104919e-09  -1.3510973735866842e-08  3.1635140477694951e-14  -1.2098013979788584e-08  -8.5148292277099398e-16  -1.4615236810493463e-07  -7.8562557897516485e-12  -2.7064525063065407e-07  -1.2078475053307734e-05  3.2274317296490961e-07  8.0334196161807741e-12  -2.6985152017457270e-07  -5.2944658676709386e-16  -1.4529231289901358e-07
6.4999999999999103e+00  3.4314950997947030e-14  -1.5587586421111089e-08  3.2919497330332703e-09  -1.9676766254650642e-08  -3.1653223113972483e-04  2.5173917552178470e-08  -3.6344228706963749e-09  -1.9063512150093055e-08  -1.3919383668344321e-15  -1.5225245706453355e-08  5.5020623343744248e-17  -1.3965664983582304e-07  -8.5635543015546753e-12  -2.5779696105893447e-07  -1.3531479845696045e-05  3.0709790177349418e-07  8.7485154425985314e-12  -2.5702222539438058e-07  1.0728101388717873e-15  -1.3881637907459712e-07
6.9999999999998996e+00  -6.1676961401687083e-14  -1.3015061920629374e-08  3.5431002977895041e-09  -1.4386610765420775e-08  -3.7390064201448230e-04  1.9005139486361542e-08  -3.7509672152875636e-09  -1.3808678901733567e-08  2.4285347692129265e-14  -1.2535475257975210e-08  -1.6814193839933351e-16  -1.3384531857992569e-07  -8.6369729011063001e-12  -2.4605247509792261e-07  -1.5148149303121100e-05  2.9271000081457997e-07  8.8603244996321620e-12  -2.4529853236823114e-07  6.6056929109871840e-16  -1.3302566455562226e-07
7.4999999999998801e+00  -5.3448806120467500e-14  -1.4220960189498149e-08  3.9168574163370310e-09  -1.6105000305443744e-08  -4.4006513771643592e-04  2.1288791659670900e-08  -3.9505079521912507e-09  -1.5174509044659151e-08  -2.2237857290587911e-14  -1.3047181849057481e-08  -9.7671513979888830e-16  -1.2821195597761041e-07  -7.2422457473349684e-12  -2.3489678681493356e-07  -1.6932260963408621e-05  2.7913031027157554e-07  7.5262558076248320e-12  -2.3416946086669474e-07  5.6485121173130492e-16  -1.2742007265848268e-07
7.9999999999998703e+00  -2.7658815119555254e-14  -1.2922037677347631e-08  3.9646808233894668e-09  -1.3063833856667803e-08  -5.1611859551202021e-04  1.7519930475200933e-08  -3.9786793001670003e-09  -1.2230910477182430e-08  -1.2628483227948473e-14  -1.1842087062626563e-08  2.3277527825490706e-15  -1.2282618677188755e-07  -5.5169053702280503e-12  -2.2432849749338586e-07  -1.8868386958058833e-05  2.6631215940454659e-07  5.8282968160148264e-12  -2.2360516743151455e-07  1.8977032001602818e-15  -1.2203654986487199e-07
8.4999999999998597e+00  6.7980822595241447e-15  -1.0799873082256192e-08  4.8990859029057099e-09  -9.9934626466632725e-09  -6.0315587787306999e-04  1.4408095135416270e-08  -6.1394193207028857e-09  -4.3473373186944597e-09  4.6778532019486816e-15  -5.0076648274281187e-09  7.4103398560271607e-16  -1.1815529983425010e-07  -4.8859283796434663e-12  -2.1501569307273376e-07  -2.1028573717755882e-05  2.5496080171680877e-07  5.2296683916554853e-12  -2.1428545648946016e-07  -7.0276186188866126e-16  -1.1734951374081113e-07
8.9999999999998508e+00  -1.9339369458434963e-14  5.4026567692199082e-09  6.9558531663312434e-09  1.1879857852923863e-08  -7.0204962459862765e-04  -3.9893420261147860e-09  -5.7210190682515473e-09  1.0368898492220739e-08  -1.0981977838702956e-14  4.7048406297642045e-09  1.5017145961246246e-15  -1.1398127631255280e-07  -6.2348560892206856e-12  -2.0685117176598649e-07  -2.3449414217532844e-05  2.4505131356392848e-07  6.4902490227714130e-12  -2.0614772005546048e-07  2.8114252826278456e-15  -1.1320486810630805e-07
9.4999999999998401e+00  -1.3029224141287116e-14  5.2574493614129580e-09  3.0316797259312841e-09  1.1028316716042971e-08  -8.1427888269536026e-04  -8.9391042544356013e-09  -2.9122618276648986e-09  1.1656273778124644e-08  -4.3410608604585307e-14  6.2398022187939362e-09  -2.1551607947954156e-15  -1.0940634251309889e-07  -8.6766899764689006e-12  -1.9832657245807032e-07  -2.6114687023342843e-05  2.3486199194925939e-07  8.9638507410570229e-12  -1.9768596894477523e-07  8.5736852478758159e-16  -1.0870405330907225e-07
9.9999999999998295e+00  4.1120910120692430e-14  3.4160323978677916e-09  2.3760182364662863e-09  1.2668370667824311e-08  -9.4087313859477536e-04  -1.3682773128605702e-08  -2.8595965526657153e-09  1.3654914036779050e-08  6.1228553039086136e-14  4.2408395266720929e-09  -1.0432622738693465e-16  -1.0422910570657296e-07  -1.0140848655597289e-11  -1.8864687502707340e-07  -2.9020067592639114e-05  2.2331192781976654e-07  1.0604129654871847e-11  -1.8806003880549986e-07  -1.7713508494892233e-15  -1.0359336669108057e-07
1.0499999999999799e+01  1.8469711984935700e-16  -5.2825713580215707e-09  -3.8304526385413794e-09  7.6685948145027961e-09  -1.0828140068006222e-03  -2.1627718178988308e-08  4.1746611305175694e-09  8.4196578296900107e-09  7.5615150390448131e-14  -4.1307075511785166e-09  6.0311671107499686e-16  -9.9612100847457983e-08  -8.9028345372343310e-12  -1.7967727854257387e-07  -3.2216706754587408e-05  2.1253630223825449e-07  8.8845923599933668e-12  -1.7910070860242750e-07  -1.5754000811628736e-15  -9.8974429735969793e-08
1.0999999999999799e+01  5.8489759077722638e-14  3.0744505778723458e-08  1.0346254164400986e-08  7.3948950762296023e-08  -1.2415167353410203e-03  -7.8195027680108864e-08  -9.9985019194395674e-09  7.0810799480055350e-08  9.5735224713520062e-14  2.7015850995832079e-08  2.4985542289390613e-15  -9.7339300881811973e-08  -6.4062826350815213e-12  -1.7526048807764501e-07  -3.5747866669992935e-05  2.0730582852388482e-07  7.0991511188623145e-12  -1.7467598930790877e-07  -2.6179472562857467e-16  -9.6667480415394310e-08
1.1499999999999799e+01  4.0817404689062500e-14  7.1902517650744682e-08  8.2421046423290229e-09  1.4177619286724352e-07  -1.4131065731481981e-03  -1.6178376274922203e-07  -1.1867522948830542e-08  1.5118399789460097e-07  4.2587378822020910e-14  7.9710516401634671e-08  7.8864602778987831e-16  -9.7395761919564075e-08  -5.8852543513382052e-12  -1.7621612214938354e-07  -3.9597399870350828e-05  2.0887381666089671e-07  6.6467795310338510e-12  -1.7568777210159850e-07  -2.1429359171395825e-15  -9.6791790845345012e-08
1.1999999999999799e+01  6.0236723243590485e-14  -1.3226459328669178e-07  -8.8912655849029632e-09  -2.2375871517473113e-07  -1.5997245195611015e-03  2.4407726507772176e-07  6.6291299380004112e-09  -2.1628108871138777e-07  -8.5077373121540054e-14  -1.2566402563471113e-07  -1.2158255190093180e-15  -9.5763071917731030e-08  -4.2969644533151618e-12  -1.7533533969757233e-07  -4.3805779791190548e-05  2.0863905469943129e-07  4.1696490459840062e-12  -1.7488924287807348e-07  -6.5817621253220896e-16  -9.5275898755070116e-08
1.2499999999999799e+01  -3.8773117784567257e-14  -8.0187362295334255e-08  9.1939786748748481e-09  -1.4769765755734938e-07  -1.8036282498617375e-03  1.9236766638320816e-07  -6.1891132218757042e-09  -1.5617353753064493e-07  1.7698659678343213e-14  -8.6612813395274403e-08  2.1255812374181441e-15  -8.8533275501610471e-08  -3.5668567378982343e-12  -1.6449820316437068e-07  -4.8457663085104362e-05  1.9659398717738101e-07  4.2708085649599289e-12  -1.6417876261923451e-07  -3.8988712554061931e-15  -8.8220346607349109e-08
1.2999999999999799e+01  -4.6104153778016539e-14  -3.3646310136840689e-08  2.8308224686105252e-09  -5.8133999279667270e-08  -2.0177435360206127e-03  7.2976605010363305e-08  -5.8688568116364164e-09  -5.5345977202444985e-08  1.9117295164994508e-14  -3.3167419513021737e-08  6.1375356752525224e-16  -7.7646598833064558e-08  -5.5991398638368170e-12  -1.4639166318813102e-07  -5.3559215110061091e-05  1.7567579825002973e-07  5.3216674981616780e-12  -1.4613889786213357e-07  -4.5759019010420682e-16  -7.7410113744427071e-08
1.3499999999999799e+01  -1.8287109823883284e-14  6.4207303530278956e-08  6.0257215049557824e-09  1.3833435592445898e-07  -2.2385406410790737e-03  -1.6427315188636153e-07  -5.2502322715793814e-09  1.3875742326439803e-07  -1.1777711358168360e-13  6.4130604795303255e-08  2.0379190757597503e-15  -6.9241100113418701e-08  -8.4083206195486655e-12  -1.3185654372386636e-07  -5.9163583344681210e-05  1.5873633142984154e-07  1.0263107511400004e-11  -1.3161939687131160e-07  5.9320782644504618e-16  -6.8998187198412859e-08
1.3999999999999700e+01  5.3307454054166560e-17  -3.4626785324528508e-08  5.4576826564363185e-09  -6.0796670815476502e-08  -2.4617065758985295e-03  8.1536003622205648e-08  -6.3606853288457803e-09  -6.3745486181522941e-08  -1.4084600766568900e-14  -3.8900276909648891e-08  -8.3021467733617891e-16  -6.5573727289729371e-08  -8.5259449359225156e-12  -1.2536501771224599e-07  -6.5338596548517185e-05  1.5122726488490081e-07  9.3380214696635100e-12  -1.2510690013548159e-07  -2.3503594778194010e-15  -6.5276127547798646e-08
1.4499999999999700e+01  1.3572950210895143e-13  6.8805451427552895e-09  4.1030519279206912e-09  2.3883510601332224e-08  -2.6779901027255597e-03  -2.6403917547570473e-08  -5.1288757307781259e-09  2.5017104679652595e-08  8.6172293905254982e-14  6.6513609397628661e-09  -7.9431735791595397e-16  -6.3852536551530291e-08  3.6148365907226355e-12  -1.2243993852937104e-07  -7.2160335588522371e-05  1.4799574178088670e-07  -2.6752933143322409e-12  -1.2220885618997312e-07  -3.3979711750437759e-15  -6.3585623405278551e-08
1.4999999999999700e+01  7.9737157417759351e-14  -5.1960820867989712e-09  4.7826305866182553e-09  -2.2271923529519859e-09  -2.8806612358289454e-03  8.0453458058197943e-09  -5.8834447315293861e-09  -2.9442154771926488e-09  6.6260702684967785e-14  -7.4276102945069453e-09  -1.5302795847333910e-15  -6.1321056530976091e-08  1.4287242042837295e-11  -1.1877337702205293e-07  -7.9660570105464512e-05  1.4408107908722639e-07  -1.4429779683280857e-11  -1.1860145684939788e-07  5.7120945001141680e-15  -6.1136890734321845e-08
1.5499999999999700e+01  -5.1464614132943098e-14  -9.3277477926123274e-09  3.8072554436248398e-09  -1.1279246926966911e-08  -3.0604991085007144e-03  1.8723640968479430e-08  -4.6164200522255150e-09  -1.4380354383909674e-08  1.7678606216144142e-13  -1.4039321672246803e-08  -8.0697793401580227e-16  -5.7775957473354797e-08  2.0434640759206972e-11  -1.1414351490315608e-07  -8.7842168074094441e-05  1.3928773067077089e-07  -2.0309778862663724e-11  -1.1405352024104210e-07  -3.4085486486416162e-15  -5.7688005796876002e-08
1.5999999999999700e+01  4.8800238868014539e-14  -5.2846876185784521e-09  2.4366850967586848e-09  -1.6586234163687480e-09  -3.2097953893820952e-03  2.4796069081895932e-09  -5.5399482566856339e-09  1.8725405809853106e-09  1.4868121703723795e-13  -5.0448391267570452e-09  -2.1916936844209422e-15  -5.3870662309020408e-08  2.1834466486102274e-11  -1.0871304151580223e-07  -9.6819111039197377e-05  1.3356542780968629e-07  -1.9237466019135754e-11  -1.0880267875384966e-07  -3.8248312098555012e-15  -5.3989216599419512e-08
1.6499999999999801e+01  8.2331229037535908e-14  -1.6909770475085984e-08  8.1825563538096353e-10  -1.9570631210800992e-08  -3.3226845670070323e-03  1.9264690919963915e-08  -4.2437661979193105e-09  -1.2554341822475964e-08  1.4135434417485709e-13  -1.2020918671108976e-08  -4.0062857265513539e-16  -5.0166802286982636e-08  4.0879809745483025e-11  -1.0212709466096139e-07  -1.0675352625414376e-04  1.2600326973181517e-07  -2.8641986485861335e-11  -1.0212140242313381e-07  -9.7095907315073577e-16  -5.0032126325259654e-08
1.6999999999999901e+01  6.7853518177887484e-14  -2.6269949728788259e-08  -1.1818968273134985e-09  -3.4956286479880882e-08  -3.3971902414487521e-03  3.1555281189257389e-08  -3.3677454018951500e-09  -2.2000640346228764e-08  8.7696705522150594e-14  -1.6460666846677204e-08  1.2147774675328125e-15  -4.4422713945792202e-08  5.4268532052903664e-11  -9.2618655535241320e-08  -1.1774987407150712e-04  1.1506624636229165e-07  -5.1145328115335638e-11  -9.1841235084494224e-08  -7.0099544946197417e-16  -4.3180488463029128e-08
1.7499999999999901e+01  3.8407364633049692e-14  3.8504019560263223e-09  2.1244979465032032e-09  4.9445986837546452e-09  -3.4315985357119584e-03  7.1020780795153078e-10  -4.7478117631352850e-09  -1.8894161187217728e-10  -1.0534070175465565e-13  -6.5525511810898373e-09  2.4130201201108115e-16  -3.5899957322354157e-08  3.2164922961251112e-11  -8.0648046051148458e-08  -1.3001399140825281e-04  1.0225856797716191e-07  -4.4481735568677622e-11  -7.9953454002119522e-08  3.0794581512628354e-15  -3.4842526680049611e-08
1.8000000000000000e+01  -2.4587875113201470e-14  -3.1377223870180320e-09  9.4251094011329878e-09  -4.7555054198895785e-09  -3.4309285030696378e-03  2.3723502003063068e-08  -5.6175391876470880e-09  -1.9548720239495494e-08  -1.3561466887542152e-13  -1.7369657634276028e-08  -3.2036915000649295e-15  -2.8216150811276971e-08  -4.4316674949351067e-11  -6.9934975616947047e-08  -1.4330323721314098e-04  9.0899231987830645e-08  1.9908295793608593e-11  -7.0218350360063223e-08  -5.0730292857731007e-15  -2.8641527067394319e-08
1.8500000000000099e+01  -1.4525763595035768e-13  2.0908643234721681e-08  1.1472688289905425e-08  3.5599359409724394e-08  -3.3975624842832739e-03  -1.3859809172144157e-08  -4.5744711966076593e-09  3.2321370895976627e-09  -7.8857763571095205e-14  -9.7903291301100982e-09  -1.0188174531382748e-15  -2.2043761824766438e-08  -1.0049072610481525e-10  -6.1041549524943630e-08  -1.5791848975384970e-04  8.1079753748898131e-08  6.6189668165101756e-11  -6.1687986188209257e-08  7.6233106106649893e-16  -2.3030968349981413e-08
1.9000000000000199e+01  3.4743826620821704e-14  -3.9718662068919992e-08  -7.2373278865495290e-10  -4.7869972468969303e-08  -3.3350978099715564e-03  4.1460177914748535e-08  -1.8051895909256152e-09  -3.1332509349996276e-08  -1.7372055982223972e-13  -2.2617606844025475e-08  1.0059311371215157e-15  -1.6770445046476192e-08  7.0724051583512706e-12  -5.3157283402488621e-08  -1.7426862701386441e-04  7.2287773570709137e-08  -1.9729488858480973e-11  -5.3566961268489324e-08  1.6173592000573276e-15  -1.7354885744469465e-08
1.9500000000000199e+01  8.1250978088907245e-14  2.5072762845199469e-09  -3.0015034036290414e-09  -3.7190976255174737e-10  -3.2538376558822052e-03  2.0453096875716805e-09  -7.5650433628765734e-09  -2.0074541738554929e-09  -1.4270977976656646e-13  -1.2493212958634028e-08  2.8627487738227869e-15  -1.0249089497990671e-08  3.1756539993553435e-10  -4.3351220102391850e-08  -1.9255638957463384e-04  6.1830532785079332e-08  -3.0055672272834856e-10  -4.3519941538235644e-08  3.1031480244678552e-15  -1.0302997772311374e-08
2.0000000000000298e+01  -1.6328486460824169e-13  -1.1853351049735653e-08  2.5615494509963349e-10  -1.2977408748906115e-08  -3.1527335476073410e-03  8.2992382474657778e-09  -4.3257561746005294e-09  2.0842664252964739e-09  -1.8704571605421035e-13  1.1004487377962021e-09  1.9207479249073415e-15  -5.8403206275410556e-09  7.2198566996437979e-10  -3.5147472240745870e-08  -2.1284925440005206e-04  5.3214261620735446e-08  -6.9262982192558304e-10  -3.6213383814421062e-08  -1.7040963137787927e-15  -6.9516494651940711e-09
2.0500000000000401e+01  -2.8030481807644045e-13  9.3998938507039930e-10  1.2413473202885871e-10  1.4391911962240885e-09  -3.0383087899819661e-03  7.0456020363782304e-10  5.1071429611707639e-10  -5.0925725029791827e-09  -5.7861663166132254e-14  -6.5519898454226966e-09  -1.3096686031707679e-15  -6.2522971441020930e-09  8.7929119152421087e-10  -3.1395444928969833e-08  -2.3520575394985803e-04  4.7621117504837633e-08  -8.7665993906745828e-10  -3.2464007855084384e-08  2.9858907719703903e-15  -7.2857245475303106e-09
2.1000000000000501e+01  -1.5744857691976093e-13  -1.2059675616497842e-08  3.5723743569392288e-09  -9.4902279811622941e-09  -2.9153500235927689e-03  1.0584667711752089e-08  2.2961230197414605e-09  -1.0689112229479761e-08  2.6350884518439609e-14  -6.4567123273497505e-09  -8.9846625239615895e-16  5.4589227736665005e-09  4.3139834938558081e-10  -1.4213979006112874e-08  -2.5995068358711720e-04  2.7359106308883009e-08  -5.6780443033318456e-10  -1.4458678156931550e-08  -1.9153050288101623e-15  5.2233275443360338e-09
2.1500000000000600e+01  8.6935008237206532e-14  1.5046047147495931e-08  5.8625321723785591e-09  2.6530622992519151e-08  -2.7836599142448239e-03  -1.4418771884828201e-08  -4.3576399890421848e-09  3.6979551620338397e-09  -3.1468796693288721e-14  -1.2171195580743844e-08  2.9423772795392646e-15  2.8091803553889275e-08  -7.9951577627625629e-10  1.6284866319254838e-08  -2.8744760356600748e-04  -8.0880304828496582e-09  4.2659279501913818e-10  1.6113764828537806e-08  8.5521235875936776e-15  2.7143517911146522e-08
2.2000000000000600e+01  -1.0463587615742750e-13  5.6800353634040712e-08  1.0300752073793889e-08  1.0151899422695060e-07  -2.6455936292753010e-03  -9.6138280675284358e-08  -5.4563953013656541e-09  7.6406535232192468e-08  1.5244806186823645e-13  3.1331599175896616e-08  -2.0456343832564672e-17  4.3367849355986226e-08  -2.6752708718032231e-09  3.4697395775346094e-08  -3.1801640481145070e-04  -3.1155480873698588e-08  1.9872844692658810e-09  3.4705332771389119e-08  -4.1098324709538373e-15  4.1795753483788893e-08
2.2500000000000700e+01  -3.6843221138459337e-14  -4.6137069453339250e-08  -2.1711171227100276e-08  -7.0052221134024321e-08  -2.5045834599589441e-03  2.7905585247583213e-08  -1.3030458874842765e-08  9.2907041751013394e-09  6.9821533310932310e-14  8.7316067624182024e-09  -2.2133712289147286e-15  3.8507526746893732e-08  -4.6938740615106741e-09  1.6845779138987012e-08  -3.5195807331237904e-04  -1.1406521940592796e-08  3.7091727543968893e-09  1.6224728940810560e-08  2.2132320973378109e-15  3.5478894958063113e-08
2.3000000000000799e+01  8.3402828616440494e-15  -1.0273475452378930e-07  -3.3971786968755399e-09  -1.8502353283974846e-07  -2.3628701965418219e-03  2.2418255643931771e-07  6.4983910748590855e-09  -2.1938938162464491e-07  1.2816012885412230e-13  -1.4281092331852375e-07  -6.2518283464714291e-15  1.9590502543414192e-08  -6.2857735749107019e-09  -2.7834650847625978e-08  -3.8972002320922233e-04  4.1734227131359714e-08  5.1731577922783907e-09  -3.0045229175820289e-08  -3.4042854085290458e-15  1.4209561022439754e-08
2.3500000000000899e+01  -1.9747417164331668e-13  1.2187383303179862e-07  3.3892013132926552e-08  1.9180700919161563e-07  -2.2136798016738290e-03  -1.4041579440790986e-07  -2.4192000412316354e-09  9.7997114449495388e-08  -1.7289558390360671e-14  4.6847810683568125e-08  3.9008833798326776e-15  1.3190161358452746e-08  -7.1583887153638659e-09  -5.5619372400964952e-08  -4.3211859355519420e-04  7.8472345969957807e-08  6.1952801962163421e-09  -6.0288610513626042e-08  -6.2972828788374542e-16  4.8815751775189611e-09
2.4000000000000998e+01  -8.3109654778635145e-14  -8.2057114719659009e-09  -2.6146313361136241e-08  -9.7622595629610839e-09  -2.0627741881005298e-03  -5.4402942946628619e-08  -1.4399057821846931e-08  9.3588822472023134e-08  5.1232132431223639e-14  6.7621086764410642e-08  -7.4038135542180945e-15  3.7482971036375366e-08  -7.4757162771820598e-09  -3.7515504686699474e-08  -4.7968375395210600e-04  6.5039104198920378e-08  6.9347450740868629e-09  -4.4249908514766201e-08  7.3427310859958074e-15  2.7485007049050546e-08
2.4500000000000998e+01  2.1017571030145263e-13  -4.8247337513148362e-08  7.6152068818124429e-09  -1.0102444968932599e-07  -1.9060046873999089e-03  1.5095070237673764e-07  1.7981867712625007e-08  -1.6839596668095703e-07  -2.5557832622039781e-13  -1.0193419051934431e-07  6.3721924566286746e-16  8.9024557217493337e-08  -7.4757452992037958e-09  2.8231479223937125e-08  -5.3271987014244179e-04  -3.5061847561317938e-09  7.3206452098807271e-09  1.9677559428943143e-08  1.5021250146243363e-15  7.7886995719851529e-08
2.5000000000001101e+01  2.4468035426961332e-13  1.1078610476934899e-07  1.1189655306629038e-08  1.9039334311602094e-07  -1.7513022921777401e-03  -2.0236842185919856e-07  -1.8222900235530721e-08  1.9364315575306130e-07  -6.9706313888712651e-13  1.0771126752776110e-07  7.5320031762518689e-15  1.4046282292868980e-07  -7.1906968514563464e-09  1.1846898322047036e-07  -5.9152929710753078e-04  -1.1119901589878689e-07  7.1411369343643747e-09  1.1575878580449549e-07  -7.4987941846803502e-15  1.3832373184349099e-07
2.5500000000001201e+01  4.5653943475101727e-13  -8.5098557025727297e-08  -1.0294930588649219e-08  -1.3881086621916800e-07  -1.6061659278322972e-03  1.2819758391592025e-07  -8.9120830998508253e-09  -8.4761808839324054e-08  -4.3732153089776714e-13  -4.7857564918083623e-08  -8.2961671778574054e-15  1.4410494136381309e-07  -6.7210289455334923e-09  1.6189038856096632e-07  -6.5689889637844071e-04  -1.8017166314439403e-07  6.6162267855854396e-09  1.7598743619548636e-07  1.0024087300430044e-15  1.6513232609063604e-07
