#       time                step          core0_grid          core1_grid       midpoint_grid       cells_shifted      odometer_cells     odometer_length       midpoint_true
 405.6000000    4.0560000000e+04    3.9941506563e+01    2.7985876690e+01    3.3963691626e+01    0.0000000000e+00    2.0000000000e+01    1.0000000000e+01    4.3963691626e+01
 405.8000000    4.0580000000e+04    3.9954860061e+01    2.7995472873e+01    3.3975166467e+01    0.0000000000e+00    2.0000000000e+01    1.0000000000e+01    4.3975166467e+01
 406.0000000    4.0600000000e+04    3.9968084028e+01    2.8005916813e+01    3.3987000420e+01    0.0000000000e+00    2.0000000000e+01    1.0000000000e+01    4.3987000420e+01
 406.2000000    4.0620000000e+04    3.9981818279e+01    2.8015926695e+01    3.3998872487e+01    0.0000000000e+00    2.0000000000e+01    1.0000000000e+01    4.3998872487e+01
 406.4000000    4.0640000000e+04    3.7995988054e+01    2.6025616947e+01    3.2010802500e+01    4.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4010802500e+01
 406.6000000    4.0660000000e+04    3.8009190741e+01    2.6035222810e+01    3.2022206776e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4022206776e+01
 406.8000000    4.0680000000e+04    3.8023911508e+01    2.6044938712e+01    3.2034425110e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4034425110e+01
 407.0000000    4.0700000000e+04    3.8037171217e+01    2.6054549334e+01    3.2045860276e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4045860276e+01
 407.2000000    4.0720000000e+04    3.8050599089e+01    2.6064161834e+01    3.2057380461e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4057380461e+01
 407.4000000    4.0740000000e+04    3.8064110422e+01    2.6074028303e+01    3.2069069363e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4069069363e+01
 407.6000000    4.0760000000e+04    3.8077581323e+01    2.6083969638e+01    3.2080775481e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4080775481e+01
 407.8000000    4.0780000000e+04    3.8091356580e+01    2.6093760368e+01    3.2092558474e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4092558474e+01
 408.0000000    4.0800000000e+04    3.8104735940e+01    2.6103754988e+01    3.2104245464e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4104245464e+01
 408.2000000    4.0820000000e+04    3.8118313132e+01    2.6113362256e+01    3.2115837694e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4115837694e+01
 408.4000000    4.0840000000e+04    3.8131902760e+01    2.6123292693e+01    3.2127597727e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4127597727e+01
 408.6000000    4.0860000000e+04    3.8145207668e+01    2.6133140675e+01    3.2139174171e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4139174171e+01
 408.8000000    4.0880000000e+04    3.8158519965e+01    2.6143119876e+01    3.2150819920e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4150819920e+01
 409.0000000    4.0900000000e+04    3.8171953068e+01    2.6152738338e+01    3.2162345703e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4162345703e+01
 409.2000000    4.0920000000e+04    3.8185525831e+01    2.6162929419e+01    3.2174227625e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4174227625e+01
 409.4000000    4.0940000000e+04    3.8199042834e+01    2.6172550195e+01    3.2185796515e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4185796515e+01
 409.6000000    4.0960000000e+04    3.8212633174e+01    2.6182209637e+01    3.2197421406e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4197421406e+01
 409.8000000    4.0980000000e+04    3.8226445295e+01    2.6192031471e+01    3.2209238383e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4209238383e+01
 410.0000000    4.1000000000e+04    3.8239806210e+01    2.6201917748e+01    3.2220861979e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4220861979e+01
 410.2000000    4.1020000000e+04    3.8253612713e+01    2.6211779697e+01    3.2232696205e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4232696205e+01
 410.4000000    4.1040000000e+04    3.8266987466e+01    2.6221644166e+01    3.2244315816e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4244315816e+01
 410.6000000    4.1060000000e+04    3.8280368917e+01    2.6231357277e+01    3.2255863097e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4255863097e+01
 410.8000000    4.1080000000e+04    3.8294461877e+01    2.6240987183e+01    3.2267724530e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4267724530e+01
 411.0000000    4.1100000000e+04    3.8308037001e+01    2.6250758083e+01    3.2279397542e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4279397542e+01
 411.2000000    4.1120000000e+04    3.8321681811e+01    2.6260396577e+01    3.2291039194e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4291039194e+01
 411.4000000    4.1140000000e+04    3.8335200537e+01    2.6270168661e+01    3.2302684599e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4302684599e+01
 411.6000000    4.1160000000e+04    3.8348610730e+01    2.6279991822e+01    3.2314301276e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4314301276e+01
 411.8000000    4.1180000000e+04    3.8362165215e+01    2.6289634243e+01    3.2325899729e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4325899729e+01
 412.0000000    4.1200000000e+04    3.8375872219e+01    2.6299415362e+01    3.2337643790e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4337643790e+01
 412.2000000    4.1220000000e+04    3.8389556221e+01    2.6309567657e+01    3.2349561939e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4349561939e+01
 412.4000000    4.1240000000e+04    3.8403006213e+01    2.6319418565e+01    3.2361212389e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4361212389e+01
 412.6000000    4.1260000000e+04    3.8416907479e+01    2.6329074293e+01    3.2372990886e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4372990886e+01
 412.8000000    4.1280000000e+04    3.8430906515e+01    2.6338862613e+01    3.2384884564e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4384884564e+01
 413.0000000    4.1300000000e+04    3.8444510068e+01    2.6348795826e+01    3.2396652947e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4396652947e+01
 413.2000000    4.1320000000e+04    3.8457985650e+01    2.6358674959e+01    3.2408330304e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4408330304e+01
 413.4000000    4.1340000000e+04    3.8471495534e+01    2.6368795382e+01    3.2420145458e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4420145458e+01
 413.6000000    4.1360000000e+04    3.8485074530e+01    2.6378837088e+01    3.2431955809e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4431955809e+01
 413.8000000    4.1380000000e+04    3.8500152240e+01    2.6388507509e+01    3.2444329874e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4444329874e+01
 414.0000000    4.1400000000e+04    3.8514774499e+01    2.6398679264e+01    3.2456726881e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4456726881e+01
 414.2000000    4.1420000000e+04    3.8528375164e+01    2.6408475360e+01    3.2468425262e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4468425262e+01
 414.4000000    4.1440000000e+04    3.8541891384e+01    2.6418387482e+01    3.2480139433e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4480139433e+01
 414.6000000    4.1460000000e+04    3.8555443352e+01    2.6428337502e+01    3.2491890427e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4491890427e+01
 414.8000000    4.1480000000e+04    3.8569371119e+01    2.6438218627e+01    3.2503794873e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4503794873e+01
 415.0000000    4.1500000000e+04    3.8583379576e+01    2.6448113760e+01    3.2515746668e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4515746668e+01
 415.2000000    4.1520000000e+04    3.8597131747e+01    2.6457815150e+01    3.2527473448e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4527473448e+01
 415.4000000    4.1540000000e+04    3.8610839531e+01    2.6467518640e+01    3.2539179086e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4539179086e+01
 415.6000000    4.1560000000e+04    3.8624773482e+01    2.6477379263e+01    3.2551076372e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4551076372e+01
 415.8000000    4.1580000000e+04    3.8638373912e+01    2.6487309965e+01    3.2562841938e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4562841938e+01
 416.0000000    4.1600000000e+04    3.8651937872e+01    2.6497285732e+01    3.2574611802e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4574611802e+01
 416.2000000    4.1620000000e+04    3.8665758511e+01    2.6507013939e+01    3.2586386225e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4586386225e+01
 416.4000000    4.1640000000e+04    3.8679552179e+01    2.6516994852e+01    3.2598273515e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4598273515e+01
 416.6000000    4.1660000000e+04    3.8693330535e+01    2.6526935447e+01    3.2610132991e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4610132991e+01
 416.8000000    4.1680000000e+04    3.8707309021e+01    2.6536656777e+01    3.2621982899e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4621982899e+01
 417.0000000    4.1700000000e+04    3.8721028044e+01    2.6546531095e+01    3.2633779569e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4633779569e+01
 417.2000000    4.1720000000e+04    3.8735106096e+01    2.6556253970e+01    3.2645680033e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4645680033e+01
 417.4000000    4.1740000000e+04    3.8748730656e+01    2.6566268011e+01    3.2657499333e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4657499333e+01
 417.6000000    4.1760000000e+04    3.8762361738e+01    2.6576001033e+01    3.2669181386e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4669181386e+01
 417.8000000    4.1780000000e+04    3.8776462192e+01    2.6586077261e+01    3.2681269726e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4681269726e+01
 418.0000000    4.1800000000e+04    3.8790215196e+01    2.6595916854e+01    3.2693066025e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4693066025e+01
 418.2000000    4.1820000000e+04    3.8804381354e+01    2.6605867520e+01    3.2705124437e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4705124437e+01
 418.4000000    4.1840000000e+04    3.8818033886e+01    2.6615594391e+01    3.2716814139e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4716814139e+01
 418.6000000    4.1860000000e+04    3.8832004103e+01    2.6626109927e+01    3.2729057015e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4729057015e+01
 418.8000000    4.1880000000e+04    3.8845809310e+01    2.6636133516e+01    3.2740971413e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4740971413e+01
 419.0000000    4.1900000000e+04    3.8859585168e+01    2.6645911744e+01    3.2752748456e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4752748456e+01
 419.2000000    4.1920000000e+04    3.8873627903e+01    2.6656099613e+01    3.2764863758e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4764863758e+01
 419.4000000    4.1940000000e+04    3.8887320411e+01    2.6665835511e+01    3.2776577961e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4776577961e+01
 419.6000000    4.1960000000e+04    3.8901225709e+01    2.6675573309e+01    3.2788399509e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4788399509e+01
 419.8000000    4.1980000000e+04    3.8915336311e+01    2.6685672828e+01    3.2800504570e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4800504570e+01
 420.0000000    4.2000000000e+04    3.8929220047e+01    2.6695654128e+01    3.2812437087e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4812437087e+01
 420.2000000    4.2020000000e+04    3.8943430439e+01    2.6705528624e+01    3.2824479532e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4824479532e+01
 420.4000000    4.2040000000e+04    3.8957247053e+01    2.6715733019e+01    3.2836490036e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4836490036e+01
 420.6000000    4.2060000000e+04    3.8971105738e+01    2.6725468763e+01    3.2848287250e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4848287250e+01
 420.8000000    4.2080000000e+04    3.8985572096e+01    2.6735343800e+01    3.2860457948e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4860457948e+01
 421.0000000    4.2100000000e+04    3.8999852262e+01    2.6745189237e+01    3.2872520749e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4872520749e+01
 421.2000000    4.2120000000e+04    3.9014131372e+01    2.6755020480e+01    3.2884575926e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4884575926e+01
 421.4000000    4.2140000000e+04    3.9028616011e+01    2.6764852649e+01    3.2896734330e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4896734330e+01
 421.6000000    4.2160000000e+04    3.9042509468e+01    2.6774703124e+01    3.2908606296e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4908606296e+01
 421.8000000    4.2180000000e+04    3.9056350999e+01    2.6784584876e+01    3.2920467938e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4920467938e+01
 422.0000000    4.2200000000e+04    3.9070793155e+01    2.6794800984e+01    3.2932797069e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4932797069e+01
 422.2000000    4.2220000000e+04    3.9084747395e+01    2.6804694475e+01    3.2944720935e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4944720935e+01
 422.4000000    4.2240000000e+04    3.9098787606e+01    2.6814461352e+01    3.2956624479e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4956624479e+01
 422.6000000    4.2260000000e+04    3.9112827634e+01    2.6824693670e+01    3.2968760652e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4968760652e+01
 422.8000000    4.2280000000e+04    3.9126638080e+01    2.6834600090e+01    3.2980619085e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4980619085e+01
 423.0000000    4.2300000000e+04    3.9140921028e+01    2.6844810871e+01    3.2992865949e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.4992865949e+01
 423.2000000    4.2320000000e+04    3.9154814041e+01    2.6854720135e+01    3.3004767088e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5004767088e+01
 423.4000000    4.2340000000e+04    3.9168822066e+01    2.6864503776e+01    3.3016662921e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5016662921e+01
 423.6000000    4.2360000000e+04    3.9182791844e+01    2.6874672380e+01    3.3028732112e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5028732112e+01
 423.8000000    4.2380000000e+04    3.9197016203e+01    2.6884673377e+01    3.3040844790e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5040844790e+01
 424.0000000    4.2400000000e+04    3.9211012701e+01    2.6894778057e+01    3.3052895379e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5052895379e+01
 424.2000000    4.2420000000e+04    3.9225093751e+01    2.6904929892e+01    3.3065011821e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5065011821e+01
 424.4000000    4.2440000000e+04    3.9239214121e+01    2.6914979416e+01    3.3077096769e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5077096769e+01
 424.6000000    4.2460000000e+04    3.9253373819e+01    2.6924820989e+01    3.3089097404e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5089097404e+01
 424.8000000    4.2480000000e+04    3.9267572629e+01    2.6934626098e+01    3.3101099363e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5101099363e+01
 425.0000000    4.2500000000e+04    3.9281682698e+01    2.6944696860e+01    3.3113189779e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5113189779e+01
 425.2000000    4.2520000000e+04    3.9295719998e+01    2.6954507350e+01    3.3125113674e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5125113674e+01
 425.4000000    4.2540000000e+04    3.9310001566e+01    2.6964817211e+01    3.3137409388e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5137409388e+01
 425.6000000    4.2560000000e+04    3.9324038512e+01    2.6974880336e+01    3.3149459424e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5149459424e+01
 425.8000000    4.2580000000e+04    3.9337946142e+01    2.6984704052e+01    3.3161325097e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5161325097e+01
 426.0000000    4.2600000000e+04    3.9352038812e+01    2.6994529788e+01    3.3173284300e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5173284300e+01
 426.2000000    4.2620000000e+04    3.9366436660e+01    2.7004357481e+01    3.3185397070e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5185397070e+01
 426.4000000    4.2640000000e+04    3.9380479695e+01    2.7014187069e+01    3.3197333382e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5197333382e+01
 426.6000000    4.2660000000e+04    3.9394627743e+01    2.7024018481e+01    3.3209323112e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5209323112e+01
 426.8000000    4.2680000000e+04    3.9408821615e+01    2.7034098966e+01    3.3221460290e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5221460290e+01
 427.0000000    4.2700000000e+04    3.9423022225e+01    2.7044427549e+01    3.3233724887e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5233724887e+01
 427.2000000    4.2720000000e+04    3.9437155029e+01    2.7054369426e+01    3.3245762228e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5245762228e+01
 427.4000000    4.2740000000e+04    3.9451743572e+01    2.7064202963e+01    3.3257973267e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5257973267e+01
 427.6000000    4.2760000000e+04    3.9466289314e+01    2.7074227822e+01    3.3270258568e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5270258568e+01
 427.8000000    4.2780000000e+04    3.9480935412e+01    2.7084062583e+01    3.3282498998e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5282498998e+01
 428.0000000    4.2800000000e+04    3.9494963495e+01    2.7093898897e+01    3.3294431196e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5294431196e+01
 428.2000000    4.2820000000e+04    3.9508998169e+01    2.7104346103e+01    3.3306672136e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5306672136e+01
 428.4000000    4.2840000000e+04    3.9523524546e+01    2.7114394683e+01    3.3318959614e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5318959614e+01
 428.6000000    4.2860000000e+04    3.9537937105e+01    2.7124462240e+01    3.3331199673e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5331199673e+01
 428.8000000    4.2880000000e+04    3.9552768157e+01    2.7134398374e+01    3.3343583266e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5343583266e+01
 429.0000000    4.2900000000e+04    3.9567090293e+01    2.7144245496e+01    3.3355667895e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5355667895e+01
 429.2000000    4.2920000000e+04    3.9581274758e+01    2.7154602291e+01    3.3367938524e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5367938524e+01
 429.4000000    4.2940000000e+04    3.9595419722e+01    2.7164446551e+01    3.3379933137e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5379933137e+01
 429.6000000    4.2960000000e+04    3.9609785838e+01    2.7174655282e+01    3.3392220560e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5392220560e+01
 429.8000000    4.2980000000e+04    3.9624042389e+01    2.7184820890e+01    3.3404431640e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5404431640e+01
 430.0000000    4.3000000000e+04    3.9638211936e+01    2.7194769400e+01    3.3416490668e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5416490668e+01
 430.2000000    4.3020000000e+04    3.9652731228e+01    2.7204838284e+01    3.3428784756e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5428784756e+01
 430.4000000    4.3040000000e+04    3.9666913189e+01    2.7214816391e+01    3.3440864790e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5440864790e+01
 430.6000000    4.3060000000e+04    3.9681428073e+01    2.7224877478e+01    3.3453152775e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5453152775e+01
 430.8000000    4.3080000000e+04    3.9695538712e+01    2.7235311623e+01    3.3465425168e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5465425168e+01
 431.0000000    4.3100000000e+04    3.9710130353e+01    2.7245153613e+01    3.3477641983e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5477641983e+01
 431.2000000    4.3120000000e+04    3.9724239151e+01    2.7254997208e+01    3.3489618179e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5489618179e+01
 431.4000000    4.3140000000e+04    3.9738462574e+01    2.7264842254e+01    3.3501652414e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5501652414e+01
 431.6000000    4.3160000000e+04    3.9753074340e+01    2.7275405017e+01    3.3514239679e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5514239679e+01
 431.8000000    4.3180000000e+04    3.9767205058e+01    2.7285268221e+01    3.3526236639e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5526236639e+01
 432.0000000    4.3200000000e+04    3.9781586887e+01    2.7295213997e+01    3.3538400442e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5538400442e+01
 432.2000000    4.3220000000e+04    3.9796084442e+01    2.7305430133e+01    3.3550757287e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5550757287e+01
 432.4000000    4.3240000000e+04    3.9810235157e+01    2.7315298231e+01    3.3562766694e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5562766694e+01
 432.6000000    4.3260000000e+04    3.9824757695e+01    2.7325590994e+01    3.3575174345e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5575174345e+01
 432.8000000    4.3280000000e+04    3.9839031500e+01    2.7335595637e+01    3.3587313569e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5587313569e+01
 433.0000000    4.3300000000e+04    3.9853542483e+01    2.7345708468e+01    3.3599625476e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5599625476e+01
 433.2000000    4.3320000000e+04    3.9868098331e+01    2.7356058274e+01    3.3612078302e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5612078302e+01
 433.4000000    4.3340000000e+04    3.9882390335e+01    2.7366082401e+01    3.3624236368e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5624236368e+01
 433.6000000    4.3360000000e+04    3.9896912135e+01    2.7376189442e+01    3.3636550789e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5636550789e+01
 433.8000000    4.3380000000e+04    3.9911252722e+01    2.7386084657e+01    3.3648668689e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5648668689e+01
 434.0000000    4.3400000000e+04    3.9925679144e+01    2.7396232794e+01    3.3660955969e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5660955969e+01
 434.2000000    4.3420000000e+04    3.9940227064e+01    2.7406342227e+01    3.3673284646e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5673284646e+01
 434.4000000    4.3440000000e+04    3.9955009340e+01    2.7416750125e+01    3.3685879733e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5685879733e+01
 434.6000000    4.3460000000e+04    3.9970223044e+01    2.7426647638e+01    3.3698435341e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5698435341e+01
 434.8000000    4.3480000000e+04    3.9984487175e+01    2.7436547023e+01    3.3710517099e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5710517099e+01
 435.0000000    4.3500000000e+04    3.9998758272e+01    2.7446662146e+01    3.3722710209e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5722710209e+01
 435.2000000    4.3520000000e+04    4.0013035916e+01    2.7456816057e+01    3.3734925986e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5734925986e+01
 435.4000000    4.3540000000e+04    4.0027578830e+01    2.7466734705e+01    3.3747156767e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5747156767e+01
 435.6000000    4.3560000000e+04    4.0042569970e+01    2.7476655209e+01    3.3759612589e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5759612589e+01
 435.8000000    4.3580000000e+04    4.0057402074e+01    2.7487008275e+01    3.3772205174e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5772205174e+01
 436.0000000    4.3600000000e+04    4.0072054001e+01    2.7496924968e+01    3.3784489484e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5784489484e+01
 436.2000000    4.3620000000e+04    4.0086421216e+01    2.7506843340e+01    3.3796632278e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5796632278e+01
 436.4000000    4.3640000000e+04    4.0100944873e+01    2.7517080758e+01    3.3809012816e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5809012816e+01
 436.6000000    4.3660000000e+04    4.0115611587e+01    2.7527123969e+01    3.3821367778e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5821367778e+01
 436.8000000    4.3680000000e+04    4.0130089302e+01    2.7537055058e+01    3.3833572180e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5833572180e+01
 437.0000000    4.3700000000e+04    4.0144755610e+01    2.7546987585e+01    3.3845871597e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5845871597e+01
 437.2000000    4.3720000000e+04    4.0159334750e+01    2.7557161744e+01    3.3858248247e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5858248247e+01
 437.4000000    4.3740000000e+04    4.0174101493e+01    2.7567300561e+01    3.3870701027e+01    0.0000000000e+00    2.4000000000e+01    1.2000000000e+01    4.5870701027e+01
